# Field minima and maxima
# Time          	field           	min             	location(min)   	processor       	max             	location(max)   	processor       
6.32            	rho             	6.51547867e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	6.31596045e+00	(5.43750000e-01 6.81250000e-01 2.17402613e-18)	12
6.32            	p               	3.09137099e-02	(6.31250000e-01 2.06250000e-01 7.31836466e-20)	14	1.20146943e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
6.34            	mag(U)          	2.19477196e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08166098e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
6.34            	rho             	5.15731939e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	6.31118177e+00	(5.43750000e-01 6.81250000e-01 2.17402613e-18)	12
6.34            	p               	2.72657113e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	1.20131784e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
6.36            	mag(U)          	2.19458758e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08164029e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
6.36            	rho             	9.01394212e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	6.30187346e+00	(5.43750000e-01 6.81250000e-01 2.17402613e-18)	12
6.36            	p               	3.85275842e-02	(6.31250000e-01 2.06250000e-01 7.31836466e-20)	14	1.20109331e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
6.38            	mag(U)          	2.19389967e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08160207e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
6.38            	rho             	5.25145707e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	6.28143986e+00	(5.43750000e-01 6.81250000e-01 2.17402613e-18)	12
6.38            	p               	3.07623909e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	1.20096082e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
6.4             	mag(U)          	2.19323255e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08156096e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
6.4             	rho             	5.77379769e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	6.25164464e+00	(5.43750000e-01 6.81250000e-01 2.17402613e-18)	12
6.4             	p               	2.24754060e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	1.20106127e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
6.42            	mag(U)          	2.19248859e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08154026e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
6.42            	rho             	8.49098740e-02	(6.68750000e-01 2.06250000e-01 2.25473896e-19)	11	6.21536551e+00	(5.43750000e-01 6.68750000e-01 -7.68412227e-17)	12
6.42            	p               	6.32332567e-02	(6.68750000e-01 2.06250000e-01 2.25473896e-19)	11	1.20134654e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
6.44            	mag(U)          	2.19228433e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08155562e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
6.44            	rho             	4.79729985e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	6.24800534e+00	(5.43750000e-01 6.68750000e-01 -7.68412227e-17)	12
6.44            	p               	2.49288152e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	1.20159949e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
6.46            	mag(U)          	2.19325043e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08575300e+00	(7.18750000e-01 2.18750000e-01 -2.04191409e-19)	11
6.46            	rho             	6.48551056e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	6.27365431e+00	(5.43750000e-01 6.68750000e-01 -7.68412227e-17)	12
6.46            	p               	3.51293736e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	1.20163782e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
6.48            	mag(U)          	2.19404658e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08166551e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
6.48            	rho             	4.87887667e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	6.29328759e+00	(5.43750000e-01 6.68750000e-01 -7.68412227e-17)	12
6.48            	p               	2.24156842e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	1.20155154e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
6.5             	mag(U)          	2.19455351e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08170629e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
6.5             	rho             	1.02215947e-01	(6.68750000e-01 2.06250000e-01 2.25473896e-19)	11	6.27318307e+00	(5.43750000e-01 6.68750000e-01 -7.68412227e-17)	12
6.5             	p               	4.94190459e-02	(6.31250000e-01 2.06250000e-01 7.31836466e-20)	14	1.20147540e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
6.52            	mag(U)          	2.19448861e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08172287e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
6.52            	rho             	4.67273707e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	6.24625814e+00	(5.43750000e-01 6.68750000e-01 -7.68412227e-17)	12
6.52            	p               	2.38510167e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	1.20142373e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
6.54            	mag(U)          	2.19386173e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08171910e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
6.54            	rho             	6.50067524e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	6.21759447e+00	(5.43750000e-01 6.68750000e-01 -7.68412227e-17)	12
6.54            	p               	2.57236363e-02	(6.31250000e-01 2.06250000e-01 7.31836466e-20)	14	1.20134109e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
6.56            	mag(U)          	2.19350783e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08169354e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
6.56            	rho             	6.92476219e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	6.19111184e+00	(5.43750000e-01 6.68750000e-01 -7.68412227e-17)	12
6.56            	p               	4.88370742e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	1.20118382e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
6.58            	mag(U)          	2.19371435e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08164550e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
6.58            	rho             	4.54526686e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	6.15971722e+00	(5.43750000e-01 6.68750000e-01 -7.68412227e-17)	12
6.58            	p               	2.10532341e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	1.20103695e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
6.6             	mag(U)          	2.19399100e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.09537604e+00	(7.18750000e-01 2.18750000e-01 -2.04191409e-19)	11
6.6             	rho             	6.29547621e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	6.13780291e+00	(5.43750000e-01 6.68750000e-01 -7.68412227e-17)	12
6.6             	p               	3.32459591e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	1.20105493e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
6.62            	mag(U)          	2.19348550e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08155229e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
6.62            	rho             	5.28195105e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	6.11082544e+00	(5.43750000e-01 6.68750000e-01 -7.68412227e-17)	12
6.62            	p               	2.47021951e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	1.20127329e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
6.64            	mag(U)          	2.19275865e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08155358e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
6.64            	rho             	9.07287541e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	6.08824609e+00	(5.43750000e-01 6.68750000e-01 -7.68412227e-17)	12
6.64            	p               	6.15872781e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	1.20152334e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
6.66            	mag(U)          	2.19262188e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08160356e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
6.66            	rho             	4.29604252e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	6.06791455e+00	(5.43750000e-01 6.68750000e-01 -7.68412227e-17)	12
6.66            	p               	1.83149580e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	1.20162325e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
6.68            	mag(U)          	2.19286429e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08168376e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
6.68            	rho             	7.97080596e-02	(6.31250000e-01 2.06250000e-01 7.31836466e-20)	14	6.05371512e+00	(5.43750000e-01 6.68750000e-01 -7.68412227e-17)	12
6.68            	p               	2.90247754e-02	(6.31250000e-01 2.06250000e-01 7.31836466e-20)	14	1.20159838e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
6.7             	mag(U)          	2.19352690e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08175448e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
6.7             	rho             	5.50225454e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	6.03511935e+00	(5.43750000e-01 6.68750000e-01 -7.68412227e-17)	12
6.7             	p               	3.58081972e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	1.20155674e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
6.72            	mag(U)          	2.19439495e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08178539e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
6.72            	rho             	4.61035290e-02	(6.43750000e-01 2.00000000e-01 1.01192203e-19)	14	6.01315261e+00	(5.43750000e-01 6.68750000e-01 -7.68412227e-17)	12
6.72            	p               	1.81713798e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	1.20149723e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
6.74            	mag(U)          	2.19522217e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08176538e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
6.74            	rho             	7.14906539e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	5.99886199e+00	(5.43750000e-01 6.68750000e-01 -7.68412227e-17)	12
6.74            	p               	3.86265500e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	1.20135801e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
6.76            	mag(U)          	2.19496584e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08170388e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
6.76            	rho             	5.50502959e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	6.00551366e+00	(5.31250000e-01 6.68750000e-01 -7.26027954e-17)	12
6.76            	p               	2.66328583e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	1.20113726e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
6.78            	mag(U)          	2.19404443e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08163075e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
6.78            	rho             	8.29782603e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	6.01399834e+00	(5.31250000e-01 6.68750000e-01 -7.26027954e-17)	12
6.78            	p               	5.55696065e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	1.20096708e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
6.8             	mag(U)          	2.19285110e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08158388e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
6.8             	rho             	4.29302604e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	6.01661492e+00	(5.31250000e-01 6.68750000e-01 -7.26027954e-17)	12
6.8             	p               	1.70492241e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	1.20101331e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
6.82            	mag(U)          	2.19194483e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08157904e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
6.82            	rho             	8.62622060e-02	(6.31250000e-01 2.06250000e-01 7.31836466e-20)	14	6.01803088e+00	(5.31250000e-01 6.68750000e-01 -7.26027954e-17)	12
6.82            	p               	3.38917584e-02	(6.31250000e-01 2.06250000e-01 7.31836466e-20)	14	1.20129453e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
6.84            	mag(U)          	2.19198247e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08160787e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
6.84            	rho             	5.07956241e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	6.02282432e+00	(5.31250000e-01 6.56250000e-01 7.62561551e-17)	12
6.84            	p               	3.11906555e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	1.20159389e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
6.86            	mag(U)          	2.19288507e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.09087685e+00	(7.31250000e-01 2.18750000e-01 -3.74893018e-18)	11
6.86            	rho             	4.91854607e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	6.06345128e+00	(5.31250000e-01 6.56250000e-01 7.62561551e-17)	12
6.86            	p               	1.95033156e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	1.20170033e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
6.88            	mag(U)          	2.19415513e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08169534e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
6.88            	rho             	6.57322864e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	6.09751103e+00	(5.31250000e-01 6.56250000e-01 7.62561551e-17)	12
6.88            	p               	3.72830421e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	1.20161338e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
6.9             	mag(U)          	2.19466012e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08172450e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
6.9             	rho             	5.71701146e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	6.12937409e+00	(5.31250000e-01 6.56250000e-01 7.62561551e-17)	12
6.9             	p               	2.68332766e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	1.20150297e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
6.92            	mag(U)          	2.19461746e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08174384e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
6.92            	rho             	7.71758706e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	6.15882974e+00	(5.31250000e-01 6.56250000e-01 7.62561551e-17)	12
6.92            	p               	5.19299484e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	1.20142803e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
6.94            	mag(U)          	2.19423224e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08175601e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
6.94            	rho             	4.37397720e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	6.18278625e+00	(5.31250000e-01 6.56250000e-01 7.62561551e-17)	12
6.94            	p               	1.60417930e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	1.20134277e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
6.96            	mag(U)          	2.19357749e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08174907e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
6.96            	rho             	9.19480110e-02	(6.31250000e-01 2.06250000e-01 7.31836466e-20)	14	6.20613321e+00	(5.31250000e-01 6.56250000e-01 7.62561551e-17)	12
6.96            	p               	3.85756453e-02	(6.31250000e-01 2.06250000e-01 7.31836466e-20)	14	1.20119727e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
6.98            	mag(U)          	2.19309132e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08170997e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
6.98            	rho             	4.94277333e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	6.22580361e+00	(5.31250000e-01 6.56250000e-01 7.62561551e-17)	12
6.98            	p               	2.94469948e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	1.20106410e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
7               	mag(U)          	2.19292865e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.10119950e+00	(7.31250000e-01 2.18750000e-01 -3.74893018e-18)	11
7               	rho             	5.29937172e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	6.24313227e+00	(5.31250000e-01 6.56250000e-01 7.62561551e-17)	12
7               	p               	2.26775983e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	1.20108215e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
7.02            	mag(U)          	2.19327696e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08160618e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
7.02            	rho             	6.01395438e-02	(6.43750000e-01 2.00000000e-01 1.01192203e-19)	14	6.25968656e+00	(5.31250000e-01 6.56250000e-01 7.62561551e-17)	12
7.02            	p               	3.44693558e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	1.20127686e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
7.04            	mag(U)          	2.19339632e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08158797e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
7.04            	rho             	6.35691993e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	6.27259991e+00	(5.31250000e-01 6.56250000e-01 7.62561551e-17)	12
7.04            	p               	2.95550818e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	1.20149769e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
7.06            	mag(U)          	2.19326850e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08161013e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
7.06            	rho             	6.54552461e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	6.27919582e+00	(5.31250000e-01 6.56250000e-01 7.62561551e-17)	12
7.06            	p               	4.36405557e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	1.20159244e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
7.08            	mag(U)          	2.19317042e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08167061e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
7.08            	rho             	4.76474360e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	6.28301874e+00	(5.31250000e-01 6.56250000e-01 7.62561551e-17)	12
7.08            	p               	1.71814702e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	1.20156189e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
7.1             	mag(U)          	2.19308930e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08174740e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
7.1             	rho             	9.56015352e-02	(6.68750000e-01 2.06250000e-01 2.25473896e-19)	11	6.27599775e+00	(5.31250000e-01 6.56250000e-01 7.62561551e-17)	12
7.1             	p               	5.35233357e-02	(6.31250000e-01 2.06250000e-01 7.31836466e-20)	14	1.20153571e+01	(5.93750000e-01 6.25000000e-03 -3.33502596e-18)	14
7.12            	mag(U)          	2.19350296e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.08180925e+00	(3.31250000e-01 2.68750000e-01 1.49168149e-18)	14
